 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,9.275,8.628,80.025,1553.000
2,H2BRFP:background,13.604,9.235,125.628,2438.000
3,H2BRFP:background,20.560,8.679,178.445,3463.000
4,H2BRFP:Cntl,4512.085,95.091,429056.940,8326514.000
5,H2BRFP:Expt,3955.881,98.692,390414.106,7576590.000
6,TCFLefH2Bd2EGFP:background,9.275,7.522,69.770,1354.000
7,TCFLefH2Bd2EGFP:background,13.604,6.966,94.762,1839.000
8,TCFLefH2Bd2EGFP:background,20.560,7.599,156.236,3032.000
9,TCFLefH2Bd2EGFP:Cntl,4512.085,303.017,1367239.826,26533405.000
10,TCFLefH2Bd2EGFP:Expt,3955.881,209.267,827835.903,16065437.000
