 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,30.608,13.266,406.049,7880.000
2,H2BRFP:background,2.010,16.308,32.772,636.000
3,H2BRFP:background,37.101,19.610,727.538,14119.000
4,H2BRFP:Cntl,3847.825,214.999,827278.359,16054617.000
5,H2BRFP:Expt,3321.456,207.706,689886.587,13388317.000
6,TCFLefH2Bd2EGFP:background,30.608,7.013,214.670,4166.000
7,TCFLefH2Bd2EGFP:background,2.010,6.846,13.758,267.000
8,TCFLefH2Bd2EGFP:background,37.101,7.092,263.107,5106.000
9,TCFLefH2Bd2EGFP:Cntl,3847.825,54.855,211071.544,4096170.000
10,TCFLefH2Bd2EGFP:Expt,3321.456,55.213,183387.795,3558924.000
