 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,8.348,9.043,75.490,1465
2,H2BRFP:background,29.526,8.749,258.315,5013
3,H2BRFP:background,35.400,8.751,309.792,6012
4,H2BRFP:Cntl,5357.367,127.443,682761.569,13250045
5,H2BRFP:Expt,3347.272,40.632,136004.818,2639384
6,TCFLefH2Bd2EGFP:background,8.348,7.660,63.947,1241
7,TCFLefH2Bd2EGFP:background,29.526,7.640,225.594,4378
8,TCFLefH2Bd2EGFP:background,35.400,7.590,268.672,5214
9,TCFLefH2Bd2EGFP:Cntl,5357.367,304.087,1629107.628,31615355
10,TCFLefH2Bd2EGFP:Expt,3347.272,166.554,557501.887,10819187
