 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,12.985,8.413,109.241,2120.000
2,H2BRFP:background,21.642,8.781,190.039,3688.000
3,H2BRFP:background,29.372,8.532,250.586,4863.000
4,H2BRFP:Cntl,5550.189,111.809,620561.686,12042960.000
5,H2BRFP:Expt,3993.446,111.266,444334.979,8623008.000
6,TCFLefH2Bd2EGFP:background,12.985,7.619,98.936,1920.000
7,TCFLefH2Bd2EGFP:background,21.642,7.443,161.080,3126.000
8,TCFLefH2Bd2EGFP:background,29.372,7.935,233.066,4523.000
9,TCFLefH2Bd2EGFP:Cntl,5550.189,346.062,1920711.991,37274389.000
10,TCFLefH2Bd2EGFP:Expt,3993.446,332.975,1329717.284,25805222.000
