 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,4.174,8.605,35.916,697
2,H2BRFP:background,19.169,8.766,168.036,3261
3,H2BRFP:background,25.661,8.544,219.256,4255
4,H2BRFP:Cntl,3866.479,429.821,1661892.799,32251602
5,H2BRFP:Expt,3569.723,240.977,860221.674,16693933
6,TCFLefH2Bd2EGFP:background,4.174,7.370,30.763,597
7,TCFLefH2Bd2EGFP:background,19.169,8.202,157.215,3051
8,TCFLefH2Bd2EGFP:background,25.661,7.560,194.007,3765
9,TCFLefH2Bd2EGFP:Cntl,3866.479,1076.354,4161700.574,80764241
10,TCFLefH2Bd2EGFP:Expt,3569.723,521.350,1861076.139,36117063
