 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,1.248,216.348,269.956,39808.000
2,C4-ActiveImage:0002-2946-1510,608.852,381.743,232425.369,34273687.000
3,C4-ActiveImage:0002-3106-1615,596.252,374.682,223405.210,32943565.000
4,C4-ActiveImage:0002-2619-1315,592.089,592.402,350754.250,51722587.000
5,C4-ActiveImage:0002-2990-0839,746.584,410.706,306626.167,45215414.000
6,C4-ActiveImage:0002-3433-1073,428.744,459.187,196873.674,29031197.000
7,C4-ActiveImage:0002-2763-3074,367.541,551.700,202772.547,29901051.000
8,C4-ActiveImage:0002-2403-2919,389.859,723.460,282047.269,41590984.000
9,C4-ActiveImage:0002-0494-1160,546.612,447.497,244607.143,36070024.000
10,C4-ActiveImage:0002-0765-1200,420.396,650.702,273552.408,40338323.000
11,C4-ActiveImage:0002-1031-1213,611.897,566.122,346408.566,51081768.000
12,C4-ActiveImage:0002-2615-2826,456.961,572.989,261833.693,38610269.000
13,C4-ActiveImage:0002-2473-2584,327.849,673.994,220968.411,32584232.000
14,C4-ActiveImage:0002-2313-2692,298.913,519.176,155188.413,22884245.000
15,C4-ActiveImage:0002-1220-2576,366.185,646.828,236858.587,34927414.000
16,C4-ActiveImage:0002-0991-2506,299.618,543.155,162739.038,23997668.000
