 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,14.282,187.003,2670.733,393829.000
2,C4-ActiveImage:0004-0716-2576,784.777,208.936,163968.305,24178937.000
3,C4-ActiveImage:0004-0644-2160,472.599,361.428,170810.593,25187908.000
4,C4-ActiveImage:0004-0930-2390,567.919,266.356,151268.835,22306260.000
5,C4-ActiveImage:0004-1056-2846,616.339,210.505,129742.343,19131941.000
6,C4-ActiveImage:0004-0796-3024,478.323,248.172,118706.513,17504586.000
7,C4-ActiveImage:0004-1522-2972,461.654,214.752,99140.938,14619426.000
8,C4-ActiveImage:0004-1314-2742,511.308,230.682,117949.553,17392964.000
9,C4-ActiveImage:0004-0546-1734,466.700,232.689,108596.005,16013680.000
10,C4-ActiveImage:0004-0682-1564,399.441,275.093,109883.640,16203556.000
11,C4-ActiveImage:0004-0936-1384,662.602,218.040,144473.969,21304282.000
12,C4-ActiveImage:0004-1142-1666,449.692,237.345,106732.069,15738822.000
13,C4-ActiveImage:0004-1302-1364,516.014,223.311,115231.439,16992148.000
14,C4-ActiveImage:0004-2366-1664,393.907,279.351,110038.277,16226359.000
15,C4-ActiveImage:0004-2808-1832,393.039,214.294,84225.799,12420024.000
16,C4-ActiveImage:0004-2830-2106,502.573,201.178,101106.671,14909295.000
17,C4-ActiveImage:0004-2828-2390,397.407,219.445,87208.837,12859906.000
18,C4-ActiveImage:0004-2380-2184,641.973,233.714,150038.381,22124816.000
19,C4-ActiveImage:0004-2462-2020,322.472,226.861,73156.231,10787694.000
20,C4-ActiveImage:0004-2538-1866,287.384,236.101,67851.860,10005506.000
21,C4-ActiveImage:0004-2220-1988,425.767,232.468,98977.214,14595283.000
22,C4-ActiveImage:0004-2020-2134,437.539,229.191,100279.883,14787376.000
23,C4-ActiveImage:0004-1718-2618,459.321,220.335,101204.765,14923760.000
24,C4-ActiveImage:0004-2040-0870,745.404,235.463,175514.643,25881572.000
25,C4-ActiveImage:0004-3200-1798,335.329,220.409,73909.704,10898802.000
26,C4-ActiveImage:0004-2962-1580,441.527,254.412,112329.771,16564265.000
27,C4-ActiveImage:0004-2542-1394,345.651,318.828,110203.189,16250677.000
28,C4-ActiveImage:0004-1708-1640,358.413,223.110,79965.751,11791833.000
29,C4-ActiveImage:0004-2400-0496,476.668,206.359,98364.557,14504940.000
30,C4-ActiveImage:0004-2830-0880,400.404,220.147,88147.763,12998361.000
31,C4-ActiveImage:0004-3254-3362,904.402,215.567,194959.277,28748898.000
32,C4-ActiveImage:0004-2360-3282,744.861,223.336,166354.366,24530788.000
33,C4-ActiveImage:0004-2154-3170,407.606,291.091,118650.410,17496313.000
34,C4-ActiveImage:0004-3404-2558,327.815,219.293,71887.638,10600626.000
35,C4-ActiveImage:0004-2708-2716,510.657,225.595,115201.580,16987745.000
36,C4-ActiveImage:0004-2664-2468,444.673,215.833,95975.261,14152612.000
