 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,17.333,184.533,3198.580,471666
2,C4-ActiveImage:0002-2408-0780,443.839,224.107,99467.424,14667570
3,C4-ActiveImage:0002-1792-0738,421.827,229.434,96781.257,14271465
4,C4-ActiveImage:0002-1368-0254,405.341,220.396,89335.426,13173495
5,C4-ActiveImage:0002-1329-0424,476.831,221.768,105745.672,15593367
6,C4-ActiveImage:0002-1530-0789,479.218,226.864,108717.488,16031594
7,C4-ActiveImage:0002-1417-0830,515.167,237.613,122410.291,18050749
8,C4-ActiveImage:0002-1125-1309,454.520,236.847,107651.674,15874428
9,C4-ActiveImage:0002-0816-1563,406.677,226.937,92289.861,13609159
10,C4-ActiveImage:0002-0852-1782,287.378,238.204,68454.514,10094374
11,C4-ActiveImage:0002-0578-1766,254.508,232.224,59102.763,8715355
12,C4-ActiveImage:0002-0525-1481,251.463,205.290,51622.964,7612376
13,C4-ActiveImage:0002-0549-0159,463.051,247.535,114621.481,16902203
14,C4-ActiveImage:0003-0482-0442,439.235,224.456,98588.765,14538002
15,C4-ActiveImage:0003-0325-0616,395.501,229.146,90627.564,13364035
16,C4-ActiveImage:0003-0263-0812,261.493,248.322,64934.534,9575314
17,C4-ActiveImage:0003-1528-1723,379.504,223.024,84638.416,12480869
18,C4-ActiveImage:0003-1365-1735,252.189,225.062,56758.035,8369599
19,C4-ActiveImage:0003-1410-2482,476.661,230.388,109817.290,16193772
20,C4-ActiveImage:0003-1282-2921,287.927,216.871,62443.042,9207916
21,C4-ActiveImage:0003-1118-2492,481.334,246.238,118522.491,17477450
22,C4-ActiveImage:0003-1655-2310,230.617,249.290,57490.500,8477609
23,C4-ActiveImage:0003-1777-2410,233.594,219.114,51183.661,7547596
24,C4-ActiveImage:0003-1805-2229,264.233,241.407,63787.648,9406193
25,C4-ActiveImage:0003-2942-2122,361.011,244.174,88149.533,12998622
26,C4-ActiveImage:0003-2708-2296,378.853,219.309,83085.762,12251913
27,C4-ActiveImage:0003-3131-2194,338.327,243.119,82253.705,12129217
28,C4-ActiveImage:0003-3389-2290,273.204,254.045,69406.196,10234710
29,C4-ActiveImage:0003-3455-2065,326.527,218.386,71308.909,10515286
30,C4-ActiveImage:0003-3225-1952,363.187,272.129,98833.779,14574132.000
31,C4-ActiveImage:0003-2840-1612,268.973,217.319,58452.876,8619522
32,C4-ActiveImage:0003-3063-1197,515.058,205.478,105832.997,15606244
33,C4-ActiveImage:0003-2892-0884,332.949,244.463,81393.702,12002400
34,C4-ActiveImage:0003-3434-1148,369.311,225.721,83361.286,12292542
35,C4-ActiveImage:0003-2753-0288,414.821,231.025,95834.241,14131817
36,C4-ActiveImage:0003-2967-0426,364.327,223.885,81567.225,12027988
