 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,26.183,195.176,5110.340,753576.000
2,C4-ActiveImage:0002-2960-3347,473.318,338.176,160064.738,23603313.000
3,C4-ActiveImage:0002-2396-3488,526.790,311.331,164006.044,24184502.000
4,C4-ActiveImage:0002-2728-3249,541.696,301.195,163155.914,24059141.000
5,C4-ActiveImage:0002-2174-3323,332.610,349.285,116175.526,17131364.000
6,C4-ActiveImage:0002-1706-2722,652.308,294.644,192198.656,28341814.000
7,C4-ActiveImage:0002-1596-2545,702.274,456.354,320485.523,47259129.000
8,C4-ActiveImage:0002-2902-2468,321.075,402.466,129221.554,19055145.000
9,C4-ActiveImage:0002-2809-2803,406.609,394.001,160204.551,23623930.000
10,C4-ActiveImage:0002-2716-2539,337.004,368.174,124076.114,18296393.000
11,C4-ActiveImage:0002-2639-2350,337.493,442.120,149212.156,22002980.000
12,C4-ActiveImage:0002-2213-1780,383.464,314.829,120725.609,17802324.000
13,C4-ActiveImage:0002-2322-1723,530.927,646.655,343326.288,50627252.000
14,C4-ActiveImage:0002-2040-1255,316.341,331.015,104713.732,15441196.000
15,C4-ActiveImage:0002-2081-1524,531.957,274.312,145922.372,21517865.000
16,C4-ActiveImage:0002-1675-1786,513.295,509.544,261546.403,38567905.000
17,C4-ActiveImage:0002-1931-1858,442.497,509.339,225380.844,33234894.000
18,C4-ActiveImage:0002-1440-1563,394.077,303.788,119715.742,17653408.000
19,C4-ActiveImage:0002-1584-1324,406.473,316.026,128456.098,18942270.000
20,C4-ActiveImage:0002-1225-1389,421.664,556.531,234669.094,34604549.000
21,C4-ActiveImage:0002-0645-0718,286.584,560.245,160557.384,23675959.000
22,C4-ActiveImage:0002-0906-0812,399.678,428.878,171413.444,25276805.000
