 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,10.254,263.727,2704.138,398755.000
2,C4-ActiveImage:0002-1699-2965,340.571,500.019,170291.995,25111435.000
3,C4-ActiveImage:0002-1697-2792,274.127,707.759,194015.475,28609724.000
4,C4-ActiveImage:0002-1493-2892,255.091,757.099,193129.322,28479051.000
5,C4-ActiveImage:0002-1275-2997,458.853,537.085,246443.268,36340781.000
6,C4-ActiveImage:0002-1623-3237,595.676,696.823,415080.671,61208228.000
7,C4-ActiveImage:0002-2011-2952,421.528,565.977,238575.285,35180560.000
8,C4-ActiveImage:0002-1691-3452,512.339,475.517,243625.961,35925338.000
9,C4-ActiveImage:0002-2062-3316,342.328,538.362,184296.148,27176502.000
10,C4-ActiveImage:0002-2213-2696,443.948,327.803,145527.414,21459624.000
11,C4-ActiveImage:0002-2509-2832,346.356,525.961,182169.770,26862944.000
12,C4-ActiveImage:0002-2682-2287,330.948,562.899,186290.377,27470573.000
13,C4-ActiveImage:0002-3227-2460,405.334,587.740,238231.282,35129833.000
14,C4-ActiveImage:0002-3268-2714,297.916,521.923,155489.069,22928580.000
15,C4-ActiveImage:0002-3268-3175,306.956,519.288,159398.291,23505038.000
16,C4-ActiveImage:0002-3081-3292,272.072,556.550,151421.676,22328798.000
17,C4-ActiveImage:0002-1855-1833,419.535,582.323,244304.785,36025438.000
18,C4-ActiveImage:0002-2156-1707,481.592,782.621,376903.774,55578623.000
19,C4-ActiveImage:0002-2182-1958,338.856,648.334,219691.728,32395971.000
20,C4-ActiveImage:0002-2433-1363,388.272,704.127,273393.017,40314819.000
21,C4-ActiveImage:0002-2328-1053,525.040,675.586,354709.762,52305871.000
22,C4-ActiveImage:0002-2948-1586,348.485,657.015,228959.939,33762671.000
23,C4-ActiveImage:0002-2836-1630,282.149,618.335,174462.724,25726455.000
24,C4-ActiveImage:0002-3305-1769,275.686,589.808,162602.161,23977484.000
25,C4-ActiveImage:0002-3206-1640,399.570,776.054,310087.787,45725868.000
26,C4-ActiveImage:0002-0646-1416,582.825,693.723,404319.279,59621342.000
27,C4-ActiveImage:0003-1351-1722,496.504,579.594,287770.787,42434980.000
28,C4-ActiveImage:0003-1549-1419,466.089,761.281,354824.742,52322826.000
29,C4-ActiveImage:0003-0684-1117,440.204,529.077,232901.909,34343958.000
30,C4-ActiveImage:0003-0185-1041,420.932,612.388,257773.420,38011537.000
31,C4-ActiveImage:0003-0236-0701,314.219,531.073,166873.160,24607290.000
32,C4-ActiveImage:0003-0975-0856,329.395,521.346,171728.992,25323336.000
33,C4-ActiveImage:0003-1374-0178,235.201,790.174,185849.772,27405601.000
34,C4-ActiveImage:0003-1621-0675,227.104,697.528,158411.386,23359508.000
35,C4-ActiveImage:0003-2299-0717,419.833,758.481,318435.320,46956804.000
36,C4-ActiveImage:0003-1803-0870,364.571,723.380,263723.093,38888882.000
37,C4-ActiveImage:0003-1647-1069,300.384,658.501,197803.533,29168315.000
38,C4-ActiveImage:0003-2016-1393,387.031,578.678,223966.314,33026306.000
39,C4-ActiveImage:0003-1438-0432,472.009,734.451,346667.815,51119997.000
40,C4-ActiveImage:0003-2438-0342,458.867,636.863,292235.478,43093348.000
41,C4-ActiveImage:0003-0991-2574,462.075,552.328,255216.928,37634554.000
42,C4-ActiveImage:0003-1300-2457,354.182,546.797,193665.498,28558116.000
