 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,12.593,210.826,2654.966,391504
2,C4-ActiveImage:0002-1671-3391,754.097,239.425,180549.559,26624026
3,C4-ActiveImage:0002-1942-3000,1316.89,219.102,288533.707,42547481
4,C4-ActiveImage:0002-1630-3019,327.727,233.804,76623.893,11299039
5,C4-ActiveImage:0002-0706-3438,935.169,262.977,245928.305,36264844
6,C4-ActiveImage:0002-0379-3122,634.215,223.951,142032.762,20944299
7,C4-ActiveImage:0002-1012-2810,725.846,376.416,273219.805,40289277
8,C4-ActiveImage:0002-2018-2316,565.092,224.752,127005.356,18728342
9,C4-ActiveImage:0002-1803-2463,271,353.16,95706.614,14112997
10,C4-ActiveImage:0002-1883-2168,465.187,219.598,102154.222,15063768
11,C4-ActiveImage:0002-2275-2290,351.537,238.066,83688.938,12340858
12,C4-ActiveImage:0002-2413-2110,341.86,227.728,77850.881,11479972
13,C4-ActiveImage:0002-2054-1763,688.812,222.057,152955.416,22554965
14,C4-ActiveImage:0002-2260-1946,213.595,245.707,52481.991,7739049
15,C4-ActiveImage:0002-2052-0555,403.083,223.781,90202.401,13301340
16,C4-ActiveImage:0002-2109-0885,384.02,227.801,87480.129,12899911
17,C4-ActiveImage:0002-1788-0793,276.805,237.481,65735.885,9693482
18,C4-ActiveImage:0002-1820-0679,357.389,222.894,79659.908,11746733
19,C4-ActiveImage:0002-2370-1574,523.121,228.935,119760.628,17660027
20,C4-ActiveImage:0002-1862-1632,403.727,230.358,93001.642,13714119
21,C4-ActiveImage:0002-3198-1032,405.015,322.315,130542.554,19249941
22,C4-ActiveImage:0002-1922-1182,380.467,254.488,96824.292,14277811
