 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,9.867,188.393,1858.877,274112.000
2,C4-ActiveImage:0002-3050-3111,581.482,309.462,179946.674,26535124.000
3,C4-ActiveImage:0002-2693-3311,692.522,325.653,225522.122,33255727.000
4,C4-ActiveImage:0002-3420-3395,360.868,290.870,104965.880,15478378.000
5,C4-ActiveImage:0002-2787-2913,488.183,612.764,299141.302,44111688.000
6,C4-ActiveImage:0002-0936-2744,541.607,483.102,261651.868,38583457.000
7,C4-ActiveImage:0002-1440-3147,493.330,435.527,214858.831,31683307.000
8,C4-ActiveImage:0002-0605-2678,308.726,440.051,135854.940,20033311.000
9,C4-ActiveImage:0002-0764-2862,217.766,505.469,110073.880,16231609.000
10,C4-ActiveImage:0002-0426-2373,383.552,484.976,186013.558,27429753.000
11,C4-ActiveImage:0002-0600-2184,374.967,376.765,141274.460,20832479.000
12,C4-ActiveImage:0002-0423-2132,331.877,327.865,108811.031,16045388.000
13,C4-ActiveImage:0002-0254-2033,450.058,345.689,155580.232,22942023.000
14,C4-ActiveImage:0002-0558-1781,458.399,543.365,249078.140,36729322.000
15,C4-ActiveImage:0002-0778-2132,442.001,532.274,235265.997,34692569.000
16,C4-ActiveImage:0002-2104-1779,541.892,334.455,181238.412,26725605.000
17,C4-ActiveImage:0002-2221-1904,288.402,407.215,117441.440,17318037.000
18,C4-ActiveImage:0002-2167-1485,292.470,503.376,147222.499,21709583.000
19,C4-ActiveImage:0002-1951-1529,367.785,435.174,160050.504,23601214.000
20,C4-ActiveImage:0002-3046-1700,408.169,571.530,233280.829,34399834.000
21,C4-ActiveImage:0002-2876-2234,554.567,350.337,194285.200,28649498.000
22,C4-ActiveImage:0002-2744-2574,294.607,666.466,196345.189,28953266.000
23,C4-ActiveImage:0002-3197-1889,418.138,409.835,171367.615,25270047.000
24,C4-ActiveImage:0002-3419-1706,299.489,402.319,120490.238,17767616.000
25,C4-ActiveImage:0002-1790-2502,476.363,425.309,202601.451,29875821.000
26,C4-ActiveImage:0002-2006-3318,401.659,427.641,171765.808,25328765.000
27,C4-ActiveImage:0002-1033-2450,385.322,541.122,208506.258,30746550.000
