 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,13.604,187.269,2547.527,375661.000
2,C4-ActiveImage:0002-3012-1700,548.267,507.691,278349.953,41045774.000
3,C4-ActiveImage:0002-2774-1830,460.596,542.236,249751.810,36828662.000
4,C4-ActiveImage:0002-2580-1828,360.787,421.855,152199.807,22443542.000
5,C4-ActiveImage:0002-2518-1544,556.459,637.258,354607.593,52290805.000
6,C4-ActiveImage:0002-3066-2236,732.655,784.375,574676.010,84742323.000
7,C4-ActiveImage:0002-2198-2904,523.962,429.436,225008.074,33179925.000
8,C4-ActiveImage:0002-2518-2950,533.212,787.028,419652.888,61882452.000
9,C4-ActiveImage:0002-2142-2290,355.796,553.379,196889.936,29033595.000
10,C4-ActiveImage:0002-2330-1794,459.226,679.264,311936.173,45998433.000
11,C4-ActiveImage:0002-2634-1166,534.541,582.129,311171.999,45885747.000
12,C4-ActiveImage:0002-2316-1040,445.758,481.849,214788.026,31672866.000
13,C4-ActiveImage:0002-2470-0902,381.185,547.315,208628.691,30764604.000
14,C4-ActiveImage:0002-2094-2498,631.475,721.106,455360.889,67147991.000
15,C4-ActiveImage:0002-1820-1448,434.013,470.965,204405.012,30141776.000
16,C4-ActiveImage:0002-1890-0864,348.268,399.434,139110.200,20513335.000
17,C4-ActiveImage:0002-1530-0536,389.147,476.411,185393.876,27338374.000
18,C4-ActiveImage:0002-1926-0626,317.046,614.484,194820.115,28728377.000
19,C4-ActiveImage:0002-0934-1106,323.814,622.697,201638.153,29733772.000
20,C4-ActiveImage:0002-1408-2278,489.607,641.384,314026.203,46306631.000
21,C4-ActiveImage:0002-1504-0914,376.669,570.907,215042.927,31710454.000
22,C4-ActiveImage:0002-0648-1072,522.958,686.828,359182.659,52965449.000
23,C4-ActiveImage:0002-1018-1646,505.069,610.345,308266.350,45457277.000
24,C4-ActiveImage:0002-0772-2370,545.324,622.909,339686.872,50090580.000
25,C4-ActiveImage:0002-0414-1526,577.115,535.798,309217.326,45597509.000
26,C4-ActiveImage:0002-1846-2118,436.468,933.322,407365.101,60070482.000
