 ,Label,Area,Mean,IntDen,RawIntDen
1,TCF/Lef:background:c:3/4 z:5/10 - 20200817_TCF-Lef-d2EGFP_Dyn1-KA-RFP_sections_,13.787,726.550,10016.819,58124
2,TCF/Lef:background:c:3/4 z:5/10 - 20200817_TCF-Lef-d2EGFP_Dyn1-KA-RFP_sections_,0.862,701.600,604.552,3508
3,TCF/Lef:background:c:3/4 z:5/10 - 20200817_TCF-Lef-d2EGFP_Dyn1-KA-RFP_sections_,33.778,735.740,24851.617,144205
4,TCF/Lef:Expt:c:3/4 z:5/10 - 20200817_TCF-Lef-d2EGFP_Dyn1-KA-RFP_sections_,1996.677,2813.226,5617103.930,32594035
5,TCF/Lef:Cntl:c:3/4 z:5/10 - 20200817_TCF-Lef-d2EGFP_Dyn1-KA-RFP_sections_,2459.398,3297.350,8109493.367,47056475
