 ,Label,Area,Mean,IntDen,RawIntDen
1,TCF/Lef:background:c:4/5 - 20210909_m3Dyn1KA_BF;Pax7;RFP;TCFLef;DAPI_Emb3_8ss_s,8.966,8.069,72.347,1404.000
2,TCF/Lef:background:c:4/5 - 20210909_m3Dyn1KA_BF;Pax7;RFP;TCFLef;DAPI_Emb3_8ss_s,10.667,8.174,87.187,1692.000
3,TCF/Lef:background:c:4/5 - 20210909_m3Dyn1KA_BF;Pax7;RFP;TCFLef;DAPI_Emb3_8ss_s,18.241,7.667,139.850,2714.000
4,TCF/Lef:Expt:c:4/5 - 20210909_m3Dyn1KA_BF;Pax7;RFP;TCFLef;DAPI_Emb3_8ss_s,1501.813,146.955,220698.913,4283004.000
5,TCF/Lef:Cntl:c:4/5 - 20210909_m3Dyn1KA_BF;Pax7;RFP;TCFLef;DAPI_Emb3_8ss_s,4441.439,251.016,1114870.932,21635796.000
