 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,5.874,8.667,50.911,988.000
2,H2BRFP:background,33.391,8.849,295.467,5734.000
3,H2BRFP:background,38.183,8.626,329.373,6392.000
4,H2BRFP:Cntl,2565.938,96.757,248272.339,4818109.000
5,H2BRFP:Expt,3177.433,108.942,346157.445,6717721.000
6,Snai2:background,5.874,31.412,184.525,3581.000
7,Snai2:background,33.391,29.636,989.563,19204.000
8,Snai2:background,38.183,28.667,1094.579,21242.000
9,Snai2:Cntl,2565.938,310.260,796108.313,15449714.000
10,Snai2:Expt,3177.433,287.652,913995.534,17737498.000
