 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,21.951,8.866,194.625,3777
2,H2BRFP:background,74.820,8.713,651.945,12652
3,H2BRFP:background,51.941,8.635,448.508,8704
4,H2BRFP:Cntl,7783.146,300.651,2340007.535,45411468
5,H2BRFP:Expt,3851.535,215.055,828293.790,16074323
6,Snai2:background,21.951,27.354,600.467,11653
7,Snai2:background,74.820,27.241,2038.178,39554
8,Snai2:background,51.941,27.166,1411.019,27383
9,Snai2:Cntl,7783.146,208.076,1619487.473,31428661
10,Snai2:Expt,3851.535,217.950,839442.141,16290674
