 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,31.845,8.610,274.186,5321.000
2,H2BRFP:background,15.150,8.327,126.143,2448.000
3,H2BRFP:background,18.087,8.442,152.680,2963.000
4,H2BRFP:Cntl,2192.507,135.475,297029.748,5764322.000
5,H2BRFP:Expt,2064.046,239.180,493678.377,9580593.000
6,Snai2:background,31.845,26.749,851.826,16531.000
7,Snai2:background,15.150,26.793,405.894,7877.000
8,Snai2:background,18.087,26.613,481.332,9341.000
9,Snai2:Cntl,2192.507,292.187,640623.008,12432281.000
10,Snai2:Expt,2064.046,324.723,670242.547,13007094.000
