 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,13.913,8.459,117.692,2284.000
2,H2BRFP:background,34.164,8.370,285.934,5549.000
3,H2BRFP:background,36.792,8.700,320.098,6212.000
4,H2BRFP:Cntl,4529.863,51.540,233468.624,4530820.000
5,H2BRFP:Expt,3863.129,69.309,267748.497,5196074.000
6,Snai2:background,13.913,27.811,386.931,7509.000
7,Snai2:background,34.164,28.572,976.114,18943.000
8,Snai2:background,36.792,28.786,1059.076,20553.000
9,Snai2:Cntl,4529.863,163.419,740265.408,14365996.000
10,Snai2:Expt,3863.129,207.483,801533.080,15554990.000
