 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,57.043,8.689,495.657,9619
2,H2BRFP:background,18.241,9.040,164.893,3200
3,H2BRFP:background,21.642,8.688,188.029,3649
4,H2BRFP:Cntl,4356.571,120.467,524825.184,10185045
5,H2BRFP:Expt,3082.001,62.619,192990.533,3745280
6,Snai2:background,57.043,27.229,1553.187,30142
7,Snai2:background,18.241,28.768,524.771,10184
8,Snai2:background,21.642,25.819,558.780,10844
9,Snai2:Cntl,4356.571,175.796,765867.798,14862850
10,Snai2:Expt,3082.001,186.574,575020.871,11159170
