 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,32.618,8.434,275.113,5339.000
2,H2BRFP:background,10.048,8.764,88.063,1709.000
3,H2BRFP:background,21.642,8.671,187.669,3642.000
4,H2BRFP:Cntl,2070.693,36.798,76196.499,1478711.000
5,H2BRFP:Expt,1738.022,39.684,68971.412,1338497.000
6,Snai2:background,32.618,28.482,929.016,18029.000
7,Snai2:background,10.048,28.646,287.841,5586.000
8,Snai2:background,21.642,27.333,591.553,11480.000
9,Snai2:Cntl,2070.693,167.972,347818.328,6749953.000
10,Snai2:Expt,1738.022,197.166,342679.135,6650219.000
