 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,11.749,8.741,102.697,1993
2,H2BRFP:background,35.710,8.619,307.783,5973
3,H2BRFP:background,50.859,8.521,433.359,8410
4,H2BRFP:Cntl,2675.746,51.099,136729.007,2653438
5,H2BRFP:Expt,1966.192,24.308,47794.951,927535
6,Snai2:background,11.749,27.434,322.314,6255
7,Snai2:background,35.710,27.567,984.410,19104
8,Snai2:background,50.859,28.726,1461.002,28353
9,Snai2:Cntl,2675.746,318.697,852753.266,16548997
10,Snai2:Expt,1966.192,262.232,515597.577,10005969
