 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,12.058,8.295,100.018,1941.000
2,H2BRFP:background,35.246,8.449,297.786,5779.000
3,H2BRFP:background,26.125,9.203,240.434,4666.000
4,H2BRFP:Cntl,5458.622,59.023,322184.969,6252498.000
5,H2BRFP:Expt,5290.585,34.285,181389.861,3520151.000
6,Snai2:background,12.058,28.179,339.782,6594.000
7,Snai2:background,35.246,28.599,1008.010,19562.000
8,Snai2:background,26.125,29.006,757.785,14706.000
9,Snai2:Cntl,5458.622,316.617,1728290.802,33540158.000
10,Snai2:Expt,5290.585,289.495,1531599.868,29723066.000
