 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,19.787,8.708,172.313,3344.000
2,H2BRFP:background,27.516,8.712,239.713,4652.000
3,H2BRFP:background,18.705,8.807,164.738,3197.000
4,H2BRFP:Cntl,4622.306,361.988,1673220.729,32471438.000
5,H2BRFP:Expt,3066.851,165.055,506198.069,9823557.000
6,Snai2:background,19.787,28.695,567.798,11019.000
7,Snai2:background,27.516,28.391,781.231,15161.000
8,Snai2:background,18.705,27.251,509.725,9892.000
9,Snai2:Cntl,4622.306,312.556,1444730.785,28037237.000
10,Snai2:Expt,3066.851,371.166,1138310.701,22090681.000
