 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,19.942,8.786,175.199,3400.000
2,H2BRFP:background,23.033,8.555,197.047,3824.000
3,H2BRFP:background,29.372,8.579,251.977,4890.000
4,H2BRFP:Cntl,3808.869,76.385,290940.927,5646159.000
5,H2BRFP:Expt,2523.014,97.876,246943.148,4792314.000
6,Snai2:background,19.942,29.065,579.598,11248.000
7,Snai2:background,23.033,30.320,698.373,13553.000
8,Snai2:background,29.372,29.705,872.489,16932.000
9,Snai2:Cntl,3808.869,258.901,986121.140,19137207.000
10,Snai2:Expt,2523.014,292.517,738024.103,14322500.000
