 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,7.729,8.787,67.915,1318.000
2,H2BRFP:background,15.150,8.983,136.088,2641.000
3,H2BRFP:background,13.758,8.333,114.652,2225.000
4,H2BRFP:Cntl,4755.096,95.224,452798.257,8787251.000
5,H2BRFP:Expt,2991.568,48.744,145819.959,2829862.000
6,Snai2:background,7.729,28.047,216.783,4207.000
7,Snai2:background,15.150,26.660,403.884,7838.000
8,Snai2:background,13.758,26.390,363.073,7046.000
9,Snai2:Cntl,4755.096,257.017,1222141.428,23717546.000
10,Snai2:Expt,2991.568,270.911,810447.391,15727986.000
