 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,29.990,8.582,257.387,4995.000
2,H2BRFP:background,37.874,8.750,331.383,6431.000
3,H2BRFP:background,25.043,8.687,217.555,4222.000
4,H2BRFP:Cntl,5262.605,19.478,102507.567,1989318.000
5,H2BRFP:Expt,3471.096,26.384,91581.616,1777283.000
6,Snai2:background,29.990,27.282,818.177,15878.000
7,Snai2:background,37.874,28.109,1064.589,20660.000
8,Snai2:background,25.043,27.163,680.234,13201.000
9,Snai2:Cntl,5262.605,143.214,753679.180,14626311.000
10,Snai2:Expt,3471.096,151.539,526004.837,10207938.000
