 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,40.811,8.428,343.956,6675
2,H2BRFP:background,28.599,8.569,245.072,4756
3,H2BRFP:background,67.400,8.812,593.923,11526
4,H2BRFP:Cntl,2556.560,183.087,468071.710,9083656
5,H2BRFP:Expt,1943.159,95.382,185342.960,3596867
6,Snai2:background,40.811,28.003,1142.810,22178
7,Snai2:background,28.599,27.650,790.764,15346
8,Snai2:background,67.400,28.620,1928.988,37435
9,Snai2:Cntl,2556.560,381.492,975307.882,18927359
10,Snai2:Expt,1943.159,237.407,461319.092,8952611
