 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,49.159,8.372,411.562,7987.000
2,H2BRFP:background,31.690,8.649,274.083,5319.000
3,H2BRFP:background,13.140,8.380,110.117,2137.000
4,H2BRFP:Cntl,2770.972,64.445,178576.635,3465556.000
5,H2BRFP:Expt,1992.936,85.115,169628.727,3291908.000
6,Snai2:background,49.159,28.088,1380.771,26796.000
7,Snai2:background,31.690,26.280,832.812,16162.000
8,Snai2:background,13.140,28.176,370.236,7185.000
9,Snai2:Cntl,2770.972,316.269,876373.336,17007381.000
10,Snai2:Expt,1992.936,428.182,853338.481,16560354.000
