 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,37.101,8.886,329.683,6398.000
2,H2BRFP:background,58.588,8.873,519.876,10089.000
3,H2BRFP:background,46.531,8.473,394.248,7651.000
4,H2BRFP:Cntl,5912.180,262.395,1551324.499,30105853.000
5,H2BRFP:Expt,2885.830,228.668,659896.090,12806305.000
6,Snai2:background,37.101,26.268,974.568,18913.000
7,Snai2:background,58.588,26.369,1544.891,29981.000
8,Snai2:background,46.531,26.990,1255.865,24372.000
9,Snai2:Cntl,5912.180,234.282,1385115.442,26880309.000
10,Snai2:Expt,2885.830,263.195,759535.863,14739969.000
