 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,35.246,8.537,300.878,5839.000
2,H2BRFP:background,20.405,8.295,169.273,3285.000
3,H2BRFP:background,26.434,8.530,225.491,4376.000
4,H2BRFP:Cntl,4041.986,86.328,348937.950,6771681.000
5,H2BRFP:Expt,3206.598,124.336,398696.362,7737320.000
6,Snai2:background,35.246,29.038,1023.469,19862.000
7,Snai2:background,20.405,29.086,593.511,11518.000
8,Snai2:background,26.434,27.593,729.393,14155.000
9,Snai2:Cntl,4041.986,169.488,685068.883,13294822.000
10,Snai2:Expt,3206.598,162.546,521220.009,10115081.000
