 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,13.140,8.294,108.984,2115.000
2,H2BRFP:background,33.545,8.452,283.513,5502.000
3,H2BRFP:background,35.555,8.297,295.004,5725.000
4,H2BRFP:Cntl,4921.432,33.104,162917.436,3161665.000
5,H2BRFP:Expt,4269.384,26.901,114851.751,2228876.000
6,Snai2:background,13.140,28.184,370.339,7187.000
7,Snai2:background,33.545,28.131,943.651,18313.000
8,Snai2:background,35.555,28.680,1019.707,19789.000
9,Snai2:Cntl,4921.432,158.630,780685.322,15150407.000
10,Snai2:Expt,4269.384,179.248,765277.275,14851390.000
