 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,50.859,8.758,445.417,8644
2,H2BRFP:background,25.043,8.556,214.258,4158
3,H2BRFP:background,31.536,8.570,270.270,5245
4,H2BRFP:Cntl,3442.343,194.138,668288.103,12969165
5,H2BRFP:Expt,2455.460,194.666,477995.113,9276235
6,Snai2:background,50.859,27.991,1423.592,27627
7,Snai2:background,25.043,27.860,697.703,13540
8,Snai2:background,31.536,27.636,871.510,16913
9,Snai2:Cntl,3442.343,290.048,998443.733,19376346
10,Snai2:Expt,2455.460,289.165,710032.365,13779277
