 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,30.299,8.430,255.429,4957.000
2,H2BRFP:background,30.608,8.311,254.399,4937.000
3,H2BRFP:background,19.478,8.995,175.199,3400.000
4,H2BRFP:Cntl,3187.532,131.396,418828.536,8128016.000
5,H2BRFP:Expt,2884.387,60.672,175001.708,3396179.000
6,Snai2:background,30.299,27.342,828.432,16077.000
7,Snai2:background,30.608,27.665,846.776,16433.000
8,Snai2:background,19.478,27.243,530.646,10298.000
9,Snai2:Cntl,3187.532,275.442,877980.783,17038576.000
10,Snai2:Expt,2884.387,316.947,914198.610,17741439.000
