 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,19.014,8.439,160.461,3114.000
2,H2BRFP:background,9.275,7.922,73.480,1426.000
3,H2BRFP:background,18.860,8.787,165.717,3216.000
4,H2BRFP:Cntl,2235.019,202.703,453045.802,8792055.000
5,H2BRFP:Expt,2157.880,168.014,362554.385,7035929.000
6,Snai2:background,19.014,26.889,511.271,9922.000
7,Snai2:background,9.275,26.817,248.730,4827.000
8,Snai2:background,18.860,26.437,498.595,9676.000
9,Snai2:Cntl,2235.019,229.746,513487.619,9965022.000
10,Snai2:Expt,2157.880,208.621,450178.935,8736419.000
