 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,29.011,187.065,5426.952,800264
2,C4-ActiveImage:0002-0673-1490,412.014,238.944,98448.328,14517293
3,C4-ActiveImage:0002-0616-1283,450.587,213.450,96177.681,14182461
4,C4-ActiveImage:0002-0760-1816,303.599,216.651,65775.129,9699269
5,C4-ActiveImage:0002-0618-1903,515.282,259.139,133529.431,19690389
6,C4-ActiveImage:0002-0526-2114,407.647,245.019,99881.073,14728567
7,C4-ActiveImage:0002-0316-2079,343.806,213.905,73541.723,10844539
8,C4-ActiveImage:0002-0947-2686,449.610,230.132,103469.614,15257737
9,C4-ActiveImage:0002-0925-2447,364.157,229.788,83679.051,12339400
10,C4-ActiveImage:0002-0685-3306,444.090,209.379,92983.197,13711399
11,C4-ActiveImage:0002-0416-3365,452.601,222.883,100877.010,14875429
12,C4-ActiveImage:0002-0450-3128,365.107,221.396,80833.221,11919751
13,C4-ActiveImage:0002-0309-3011,298.675,220.120,65744.490,9694751
14,C4-ActiveImage:0002-0215-2854,410.685,226.961,93209.405,13744756
15,C4-ActiveImage:0002-1137-2905,615.173,223.852,137707.735,20306526
16,C4-ActiveImage:0002-2109-2943,553.956,217.990,120756.797,17806923
17,C4-ActiveImage:0002-1960-2703,412.550,239.483,98798.827,14568978
18,C4-ActiveImage:0002-2242-2278,513.146,258.679,132740.240,19574014
19,C4-ActiveImage:0002-2373-2547,478.587,229.943,110047.988,16227791
20,C4-ActiveImage:0002-2408-1988,527.638,234.311,123631.325,18230804
21,C4-ActiveImage:0002-2817-1536,463.329,221.182,102480.173,15111833
22,C4-ActiveImage:0002-2899-1700,384.807,211.133,81245.303,11980517
23,C4-ActiveImage:0002-3001-1882,162.294,241.637,39216.161,5782856
24,C4-ActiveImage:0002-3153-1950,305.667,275.736,84283.421,12428521
25,C4-ActiveImage:0002-3126-2207,307.783,314.755,96876.367,14285490.000
26,C4-ActiveImage:0002-2917-2277,341.209,227.579,77652.042,11450651
27,C4-ActiveImage:0002-2759-2255,294.417,245.631,72318.003,10664088
28,C4-ActiveImage:0002-3119-2583,384.658,231.529,89059.265,13132772
29,C4-ActiveImage:0002-3247-2806,269.678,230.652,62201.676,9172324
30,C4-ActiveImage:0002-2111-1285,633.096,224.580,142180.659,20966108
31,C4-ActiveImage:0002-1947-1107,222.581,224.337,49933.087,7363185
32,C4-ActiveImage:0002-1778-0747,305.457,231.555,70730.092,10429933
33,C4-ActiveImage:0002-2106-0806,383.315,267.218,102428.661,15104237.000
