 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,4.652,180.552,839.944,123859.000
2,C4-ActiveImage:0004-1152-1244,875.716,263.488,230740.999,34025308.000
3,C4-ActiveImage:0004-1270-0712,759.523,236.954,179971.881,26538841.000
4,C4-ActiveImage:0004-1606-0638,766.982,239.793,183917.147,27120614.000
5,C4-ActiveImage:0004-1698-1164,655.631,214.331,140522.268,20721560.000
6,C4-ActiveImage:0004-0688-1216,406.779,301.008,122443.486,18055644.000
7,C4-ActiveImage:0004-0390-0522,731.990,245.492,179697.964,26498449.000
8,C4-ActiveImage:0004-0600-0438,804.958,256.391,206384.098,30433614.000
9,C4-ActiveImage:0004-0898-0786,510.359,217.330,110916.265,16355828.000
10,C4-ActiveImage:0004-0800-0978,682.852,215.603,147225.042,21709958.000
11,C4-ActiveImage:0004-0602-1880,549.528,218.291,119957.046,17688991.000
12,C4-ActiveImage:0004-0814-3152,487.546,238.854,116452.378,17172189.000
13,C4-ActiveImage:0004-1152-3090,377.944,217.416,82171.107,12117037.000
14,C4-ActiveImage:0002-0980-3432,606.899,239.400,145291.914,21424897.000
15,C4-ActiveImage:0002-1616-3168,792.684,217.328,172272.071,25403419.000
16,C4-ActiveImage:0002-1160-2862,429.781,295.674,127075.021,18738615.000
17,C4-ActiveImage:0002-1104-2236,554.926,238.049,132099.528,19479534.000
18,C4-ActiveImage:0002-1016-2086,292.728,237.793,69608.704,10264572.000
19,C4-ActiveImage:0002-0842-2212,300.866,281.905,84815.507,12506983.000
20,C4-ActiveImage:0002-0674-2342,324.492,282.585,91696.735,13521696.000
21,C4-ActiveImage:0002-0800-1484,334.258,252.386,84362.065,12440118.000
22,C4-ActiveImage:0002-1080-1706,513.736,256.631,131840.605,19441353.000
23,C4-ActiveImage:0002-1368-1940,473.155,243.875,115390.905,17015663.000
24,C4-ActiveImage:0002-1434-2404,617.004,213.530,131748.717,19427803.000
25,C4-ActiveImage:0002-1194-2438,283.438,236.845,67130.843,9899184.000
26,C4-ActiveImage:0002-0968-2644,320.491,259.385,83130.784,12258552.000
27,C4-ActiveImage:0002-2072-2978,373.129,225.595,84176.009,12412682.000
28,C4-ActiveImage:0002-2074-2758,342.179,258.394,88416.811,13038035.000
29,C4-ActiveImage:0002-2144-2540,304.162,214.894,65362.559,9638431.000
30,C4-ActiveImage:0002-1986-2068,493.174,230.607,113729.368,16770651.000
31,C4-ActiveImage:0002-1844-2408,418.809,250.243,104804.088,15454520.000
32,C4-ActiveImage:0002-1634-2398,362.374,243.701,88310.898,13022417.000
33,C4-ActiveImage:0002-2050-0482,709.774,210.182,149182.054,21998541.000
34,C4-ActiveImage:0002-2728-1084,687.599,270.470,185974.897,27424052.000
35,C4-ActiveImage:0002-2804-0936,472.735,234.869,111030.838,16372723.000
36,C4-ActiveImage:0002-2908-1246,464.231,227.403,105567.564,15567103.000
37,C4-ActiveImage:0002-2556-1580,455.768,203.799,92885.001,13696919.000
38,C4-ActiveImage:0002-2400-2196,483.748,233.229,112823.922,16637133.000
39,C4-ActiveImage:0002-2736-2366,461.234,211.352,97482.520,14374874.000
