 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,8.246,182.255,1502.919,221622.000
2,C4-ActiveImage:0004-1350-2358,347.888,224.058,77947.184,11494173.000
3,C4-ActiveImage:0004-1574-3071,340.605,218.888,74554.431,10993874.000
4,C4-ActiveImage:0004-1296-2828,266.145,220.882,58786.612,8668735.000
5,C4-ActiveImage:0004-1155-2670,497.053,235.745,117177.750,17279153.000
6,C4-ActiveImage:0004-1257-3345,538.312,215.395,115949.378,17098016.000
7,C4-ActiveImage:0004-1676-3281,326.812,215.609,70463.601,10390636.000
8,C4-ActiveImage:0004-1243-1941,523.643,212.338,111189.361,16396099.000
9,C4-ActiveImage:0004-1858-2354,459.192,209.971,96417.256,14217789.000
10,C4-ActiveImage:0004-1812-2507,391.690,222.361,87096.618,12843358.000
11,C4-ActiveImage:0004-2683-2709,684.974,241.704,165560.766,24413763.000
12,C4-ActiveImage:0004-2765-1066,456.731,218.741,99905.859,14732222.000
13,C4-ActiveImage:0004-2744-1256,350.371,251.440,88097.242,12990911.000
14,C4-ActiveImage:0004-2345-1274,314.442,227.149,71425.387,10532462.000
15,C4-ActiveImage:0004-2260-1000,475.081,234.181,111255.080,16405790.000
16,C4-ActiveImage:0004-1996-0983,519.473,215.497,111945.079,16507538.000
17,C4-ActiveImage:0004-2516-0560,415.493,240.284,99836.125,14721939.000
18,C4-ActiveImage:0004-2519-0334,662.473,232.204,153829.166,22683809.000
19,C4-ActiveImage:0004-2682-1629,483.301,220.745,106686.165,15732053.000
20,C4-ActiveImage:0004-2473-1575,304.168,227.648,69243.265,10210684.000
21,C4-ActiveImage:0004-1109-1633,556.906,209.821,116850.707,17230927.000
22,C4-ActiveImage:0004-1874-0635,636.588,211.078,134369.931,19814330.000
23,C4-ActiveImage:0004-3186-1772,282.013,240.429,67804.336,9998498.000
