 ,Label,Area,Mean,IntDen,RawIntDen
1,A:CntlArea:c:2/4 - 20210830_SMPD3FLAG_3ugul_BF;Pax7;H2BRFP;TCFLefH2Bd2E,79212.852,2439.973,193277195.130,234427695
2,A:ExptArea:c:2/4 - 20210830_SMPD3FLAG_3ugul_BF;Pax7;H2BRFP;TCFLefH2Bd2E,61444.829,2578.128,158412653.119,192140170
