 ,Label,Area,Mean,IntDen,RawIntDen
1,A:CntlArea:c:2/4 - 20210830_SMPD3FLAG_3ugul_BF;Pax7;H2BRFP;TCFLefH2Bd2E,50280.762,3849.981,193579996.024,234794965
2,A:ExptArea:c:2/4 - 20210830_SMPD3FLAG_3ugul_BF;Pax7;H2BRFP;TCFLefH2Bd2E,41441.683,4256.330,176389487.956,213944439
