 ,Label,Area,Mean,IntDen,RawIntDen
1,A:CntlArea:c:2/4 - 20210824_SMPD3FLAG_3ugul_BF;Pax7;H2BRFP;BREH2Bd2EGFP,66286.081,5506.364,364995317.881,442706192
2,A:ExptArea:c:2/4 - 20210824_SMPD3FLAG_3ugul_BF;Pax7;H2BRFP;BREH2Bd2EGFP,75121.037,5338.892,401063123.877,486453167
