 ,Label,Area,Mean,IntDen,RawIntDen
1,A:CntlArea:c:2/4 - 20210824_SMPD3FLAG_3ugul_BF;Pax7;H2BRFP;TCFLefH2Bd2E,61320.334,3200.947,196283166.141,238073665
2,A:ExptArea:c:2/4 - 20210824_SMPD3FLAG_3ugul_BF;Pax7;H2BRFP;TCFLefH2Bd2E,42961.170,3362.711,144466019.270,175224169
