 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,7.894,126.792,1000.939,18892.000
2,PMEGFP:0003-0444-0851,777.725,2425.321,1886232.445,35601289.000
3,PMEGFP:0003-0674-0744,278.739,1518.688,423317.648,7989818.000
4,PMEGFP:0003-0594-0844,819.369,592.315,485324.129,9160146.000
5,PMEGFP:0003-0549-0175,273.017,751.948,205294.610,3874789.000
6,PMEGFP:0003-0526-0322,359.219,369.135,132600.095,2502732.000
7,Tf633:background,7.894,118.302,933.916,17627.000
8,Tf633:0003-0444-0851,777.725,1062.932,826668.289,15602773.000
9,Tf633:0003-0674-0744,278.739,840.437,234262.488,4421537.000
10,Tf633:0003-0594-0844,819.369,549.227,450019.269,8493792.000
11,Tf633:0003-0549-0175,273.017,808.241,220663.510,4164866.000
12,Tf633:0003-0526-0322,359.219,301.311,108236.629,2042889.000
