 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,8.742,130.030,1136.732,21455.000
2,PMEGFP:0003-0453-0943,601.347,398.274,239501.150,4520413.000
3,PMEGFP:0002-0385-0752,1125.712,378.005,425525.043,8031481.000
4,PMEGFP:0002-0740-0732,759.287,1771.212,1344858.193,25383237.000
5,PMEGFP:0002-0719-0443,843.476,396.320,334286.621,6309421.000
6,PMEGFP:0002-0828-0418,1217.424,1622.070,1974746.578,37271930.000
7,Tf633:background,8.742,120.836,1056.358,19938.000
8,Tf633:0003-0453-0943,601.347,180.978,108830.665,2054101.000
9,Tf633:0002-0385-0752,1125.712,322.498,363039.392,6852109.000
10,Tf633:0002-0740-0732,759.287,234.332,177925.467,3358216.000
11,Tf633:0002-0719-0443,843.476,245.012,206661.337,3900585.000
12,Tf633:0002-0828-0418,1217.424,430.840,524514.329,9899833.000
