 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,6.782,131.172,889.570,16790.000
2,PMEGFP:0003-0432-0608,563.041,472.958,266295.066,5026129.000
3,PMEGFP:0003-0448-0133,232.751,1170.881,272523.169,5143680.000
4,PMEGFP:0003-0354-0118,178.126,839.816,149592.950,2823460.000
5,PMEGFP:0003-0358-0167,173.411,664.175,115174.905,2173844.000
6,PMEGFP:0003-0478-0258,398.320,4054.830,1615118.759,30484212.000
7,PMEGFP:0003-0676-0140,186.126,703.725,130981.649,2472185.000
8,PMEGFP:0003-0736-0111,279.110,536.158,149646.939,2824479.000
9,PMEGFP:0003-0608-0160,164.457,816.363,134256.317,2533992.000
10,Tf633:background,6.782,116.773,791.924,14947.000
11,Tf633:0003-0432-0608,563.041,313.939,176760.443,3336227.000
12,Tf633:0003-0448-0133,232.751,288.394,67123.814,1266914.000
13,Tf633:0003-0354-0118,178.126,408.690,72798.254,1374015.000
14,Tf633:0003-0358-0167,173.411,514.648,89245.393,1684443.000
15,Tf633:0003-0478-0258,398.320,348.431,138787.031,2619506.000
16,Tf633:0003-0676-0140,186.126,129.950,24187.141,456515.000
17,Tf633:0003-0736-0111,279.110,126.574,35328.013,666791.000
18,Tf633:0003-0608-0160,164.457,214.865,35335.961,666941.000
