 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,15.948,134.409,2143.498,40457.000
2,PMEGFP:0003-0337-0755,911.611,445.556,406173.264,7666230.000
3,PMEGFP:0003-0204-0722,1509.143,1525.852,2302729.437,43462372.000
4,PMEGFP:0003-0551-0716,1055.139,439.883,464137.790,8760269.000
5,PMEGFP:0003-0788-0743,1069.709,320.203,342523.701,6464890.000
6,PMEGFP:0003-0520-0144,699.576,1018.671,712637.851,13450530.000
7,PMEGFP:0003-0492-0268,778.837,1048.669,816742.297,15415427.000
8,PMEGFP:0003-0568-0383,897.782,2976.267,2672039.742,50432840.000
9,PMEGFP:0003-0502-0464,866.788,865.170,749918.627,14154178.000
10,PMEGFP:0003-0832-0308,466.349,2952.545,1376915.566,25988297.000
11,PMEGFP:0003-0701-0315,526.695,1428.355,752308.334,14199282.000
12,Tf633:background,15.948,115.545,1842.666,34779.000
13,Tf633:0003-0337-0755,911.611,157.675,143738.371,2712959.000
14,Tf633:0003-0204-0722,1509.143,232.233,350472.611,6614920.000
15,Tf633:0003-0551-0716,1055.139,286.259,302042.698,5700840.000
16,Tf633:0003-0788-0743,1069.709,227.979,243871.223,4602895.000
17,Tf633:0003-0520-0144,699.576,1047.143,732556.009,13826471.000
18,Tf633:0003-0492-0268,778.837,734.256,571865.897,10793560.000
19,Tf633:0003-0568-0383,897.782,479.716,430681.000,8128796.000
20,Tf633:0003-0502-0464,866.788,649.355,562852.628,10623441.000
21,Tf633:0003-0832-0308,466.349,1618.832,754940.327,14248959.000
22,Tf633:0003-0701-0315,526.695,839.550,442187.343,8345970.000
