 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,8.689,120.189,1044.331,19711.000
2,PMEGFP:0003-0259-0684,383.432,1498.957,574747.701,10847952.000
3,PMEGFP:0003-0706-0446,465.660,1292.854,602030.218,11362890.000
4,PMEGFP:0003-0058-0300,489.237,961.434,470369.073,8877880.000
5,PMEGFP:0003-0956-0288,463.170,318.213,147386.562,2781816.000
6,PMEGFP:0003-0873-0126,466.084,344.421,160529.100,3029872.000
7,PMEGFP:0003-0571-0616,835.475,300.316,250906.668,4735684.000
8,PMEGFP:0003-0569-0727,256.434,547.449,140384.231,2649652.000
9,PMEGFP:0003-0481-0366,795.527,485.769,386442.186,7293820.000
10,PMEGFP:0003-0486-0481,496.919,499.762,248341.485,4687268.000
11,Tf633:background,8.689,106.274,923.426,17429.000
12,Tf633:0003-0259-0684,383.432,442.676,169735.912,3203644.000
13,Tf633:0003-0706-0446,465.660,670.892,312407.805,5896474.000
14,Tf633:0003-0058-0300,489.237,537.216,262826.007,4960653.000
15,Tf633:0003-0956-0288,463.170,173.884,80537.885,1520095.000
16,Tf633:0003-0873-0126,466.084,593.726,276726.136,5223008.000
17,Tf633:0003-0571-0616,835.475,285.977,238926.877,4509574.000
18,Tf633:0003-0569-0727,256.434,485.438,124482.489,2349518.000
19,Tf633:0003-0481-0366,795.527,265.612,211301.460,3988164.000
20,Tf633:0003-0486-0481,496.919,181.327,90104.870,1700665.000
