 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,15.365,130.800,2009.718,37932.000
2,PMEGFP:0003-0091-0201,413.367,934.535,386305.598,7291242.000
3,PMEGFP:0003-0097-0472,649.773,2314.876,1504144.119,28389645.000
4,PMEGFP:0003-0605-0064,576.658,739.891,426663.523,8052969.000
5,PMEGFP:0003-0596-0329,444.149,708.091,314498.110,5935927.000
6,PMEGFP:0003-0360-0962,701.113,828.354,580769.492,10961609.000
7,PMEGFP:0003-0537-0664,698.252,2170.978,1515889.041,28611322.000
8,PMEGFP:0003-0370-0689,803.262,461.392,370618.381,6995157.000
9,PMEGFP:0003-0637-0752,458.401,410.203,188037.479,3549073.000
10,PMEGFP:0003-0746-0702,489.555,357.941,175231.749,3307374.000
11,PMEGFP:0003-0841-0342,718.067,362.535,260324.561,4913440.000
12,Tf633:background,15.365,120.238,1847.434,34869.000
13,Tf633:0003-0091-0201,413.367,318.990,131859.881,2488761.000
14,Tf633:0003-0097-0472,649.773,274.956,178658.793,3372057.000
15,Tf633:0003-0605-0064,576.658,229.948,132601.313,2502755.000
16,Tf633:0003-0596-0329,444.149,713.605,316947.262,5982153.000
17,Tf633:0003-0360-0962,701.113,572.921,401681.915,7581459.000
18,Tf633:0003-0537-0664,698.252,171.716,119901.177,2263049.000
19,Tf633:0003-0370-0689,803.262,333.199,267645.951,5051626.000
20,Tf633:0003-0637-0752,458.401,350.308,160581.764,3030866.000
21,Tf633:0003-0746-0702,489.555,319.325,156326.927,2950559.000
22,Tf633:0003-0841-0342,718.067,185.551,133237.788,2514768.000
