 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,9.272,122.417,1135.036,21423.000
2,PMEGFP:0003-0072-0522,496.708,372.029,184789.833,3487776.000
3,PMEGFP:0003-0289-0877,740.955,881.556,653193.268,12328556.000
4,PMEGFP:0003-0330-0815,507.622,1198.834,608554.545,11486032.000
5,PMEGFP:0003-0283-0725,570.141,1048.346,597704.756,11281250.000
6,PMEGFP:0003-0556-0613,850.151,720.964,612928.856,11568594.000
7,PMEGFP:0003-0619-0548,753.194,902.217,679544.359,12825914.000
8,PMEGFP:0003-0678-0356,434.771,326.488,141947.522,2679158.000
9,PMEGFP:0003-0582-0417,382.213,508.951,194527.579,3671569.000
10,PMEGFP:0003-0625-0179,530.563,384.237,203862.079,3847751.000
11,PMEGFP:0003-0375-0237,471.117,635.384,299340.238,5649833.000
12,Tf633:background,9.272,116.686,1081.895,20420.000
13,Tf633:0003-0072-0522,496.708,659.807,327731.194,6185692.000
14,Tf633:0003-0289-0877,740.955,225.018,166728.169,3146875.000
15,Tf633:0003-0330-0815,507.622,149.809,76046.430,1435322.000
16,Tf633:0003-0283-0725,570.141,197.564,112639.445,2125989.000
17,Tf633:0003-0556-0613,850.151,185.696,157869.661,2979677.000
18,Tf633:0003-0619-0548,753.194,498.581,375528.077,7087824.000
19,Tf633:0003-0678-0356,434.771,879.219,382259.511,7214875.000
20,Tf633:0003-0582-0417,382.213,319.042,121941.996,2301568.000
21,Tf633:0003-0625-0179,530.563,243.248,129058.451,2435886.000
22,Tf633:0003-0375-0237,471.117,356.988,168183.270,3174339.000
