 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,2.490,122.000,303.800,5734
2,PMEGFP:0003-0409-0659,380.889,1590.757,605901.358,11435955
3,PMEGFP:0003-0440-0809,481.078,3754.876,1806387.460,34094272
4,PMEGFP:0003-0316-0833,710.861,4703.128,3343271.628,63101862
5,PMEGFP:0003-0694-0178,427.778,1485.523,635473.604,11994110
6,Tf633:background,2.490,142.468,354.768,6696
7,Tf633:0003-0409-0659,380.889,762.182,290306.306,5479324
8,Tf633:0003-0440-0809,481.078,559.639,269229.693,5081518
9,Tf633:0003-0316-0833,710.861,1433.085,1018724.781,19227702
10,Tf633:0003-0694-0178,427.778,1337.093,571978.643,10795688
