 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,4.133,129.205,533.954,10078.000
2,PMEGFP:0003-0134-0341,931.267,5247.148,4886496.062,92229120.000
3,PMEGFP:0003-0302-0430,531.305,7840.530,4165711.889,78624834.000
4,PMEGFP:0003-0153-0688,334.370,2342.041,783108.811,14780619.000
5,PMEGFP:0003-0176-0738,344.596,2536.205,873965.603,16495476.000
6,PMEGFP:0003-0523-0428,736.293,3934.104,2896652.276,54672241.000
7,PMEGFP:0003-0897-0554,644.422,3952.741,2547232.207,48077187.000
8,PMEGFP:0003-0908-0429,764.532,3615.985,2764537.550,52178670.000
9,PMEGFP:0003-0878-0796,850.257,4994.279,4246422.601,80148191.000
10,PMEGFP:0003-0651-0855,285.044,1905.002,543009.122,10248909.000
11,PMEGFP:0003-0540-0881,212.511,4812.145,1022635.446,19301513.000
12,PMEGFP:0003-0617-0901,193.756,2943.394,570299.374,10763993.000
13,PMEGFP:0003-0688-0210,510.059,1159.170,591245.386,11159334.000
14,Tf633:background,4.133,119.090,492.151,9289.000
15,Tf633:0003-0134-0341,931.267,709.776,660991.074,12475734.000
16,Tf633:0003-0302-0430,531.305,1004.330,533605.587,10071424.000
17,Tf633:0003-0153-0688,334.370,2279.434,762175.091,14385510.000
18,Tf633:0003-0176-0738,344.596,817.337,281651.038,5315962.000
19,Tf633:0003-0523-0428,736.293,2238.404,1648120.963,31107105.000
20,Tf633:0003-0897-0554,644.422,1756.022,1131618.858,21358497.000
21,Tf633:0003-0908-0429,764.532,747.548,571524.745,10787121.000
22,Tf633:0003-0878-0796,850.257,934.641,794685.091,14999113.000
23,Tf633:0003-0651-0855,285.044,1704.785,485938.616,9171744.000
24,Tf633:0003-0540-0881,212.511,618.696,131479.894,2481589.000
25,Tf633:0003-0617-0901,193.756,1585.736,307245.279,5799035.000
26,Tf633:0003-0688-0210,510.059,884.199,450993.610,8512182.000
