 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,3.179,149.317,474.667,8959.000
2,PMEGFP:0003-0521-0584,554.829,2499.220,1386639.643,26171832.000
3,PMEGFP:0003-0657-0908,363.828,3064.067,1114794.327,21040946.000
4,PMEGFP:0003-0928-0326,359.696,2103.200,756512.042,14278624.000
5,PMEGFP:0003-0164-0070,925.969,1618.378,1498567.431,28284389.000
6,PMEGFP:0001-0275-0484,476.309,612.553,291764.798,5506852.000
7,PMEGFP:0001-0314-0564,482.932,665.072,321184.721,6062132.000
8,PMEGFP:0001-0737-0356,386.187,561.227,216738.540,4090785.000
9,Tf633:background,3.179,113.800,361.762,6828.000
10,Tf633:0003-0521-0584,554.829,591.373,328110.917,6192859.000
11,Tf633:0003-0657-0908,363.828,143.561,52231.488,985832.000
12,Tf633:0003-0928-0326,359.696,830.302,298655.973,5636918.000
13,Tf633:0003-0164-0070,925.969,250.173,231652.111,4372268.000
14,Tf633:0001-0275-0484,476.309,324.477,154551.655,2917052.000
15,Tf633:0001-0314-0564,482.932,545.197,263293.098,4969469.000
16,Tf633:0001-0737-0356,386.187,584.381,225680.176,4259552.000
