 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,3.656,126.261,461.580,8712.000
2,PMEGFP:0003-0727-0292,374.054,559.409,209249.091,3949427.000
3,PMEGFP:0003-0853-0377,645.958,440.332,284435.779,5368522.000
4,PMEGFP:0003-0409-0092,702.278,1381.298,970055.600,18309106.000
5,PMEGFP:0003-0226-0282,425.394,1166.143,496069.649,9362960.000
6,PMEGFP:0003-0393-0552,406.532,725.137,294791.562,5563980.000
7,PMEGFP:0003-0735-0472,506.880,437.743,221883.211,4187887.000
8,PMEGFP:0003-0644-0489,247.692,487.408,120726.745,2278631.000
9,PMEGFP:0003-0605-0511,243.347,731.633,178040.597,3360389.000
10,PMEGFP:0002-0539-0537,378.081,907.784,343215.489,6477947.000
11,PMEGFP:0002-0526-0463,347.616,8096.658,2814526.304,53122172.000
12,PMEGFP:0002-0697-0724,199.478,462.744,92307.231,1742233.000
13,PMEGFP:0002-0656-0774,355.828,635.613,226169.043,4268779.000
14,PMEGFP:0002-0572-0859,450.613,717.329,323237.990,6100886.000
15,PMEGFP:0002-0559-0742,341.629,522.384,178461.487,3368333.000
16,Tf633:background,3.656,122.812,448.971,8474.000
17,Tf633:0003-0727-0292,374.054,221.965,83027.039,1567076.000
18,Tf633:0003-0853-0377,645.958,655.524,423440.991,7992146.000
19,Tf633:0003-0409-0092,702.278,275.853,193725.589,3656432.000
20,Tf633:0003-0226-0282,425.394,635.520,270345.974,5102587.000
21,Tf633:0003-0393-0552,406.532,1075.072,437050.937,8249024.000
22,Tf633:0003-0735-0472,506.880,755.105,382747.635,7224088.000
23,Tf633:0003-0644-0489,247.692,498.063,123365.997,2328445.000
24,Tf633:0003-0605-0511,243.347,296.949,72261.545,1363885.000
25,Tf633:0002-0539-0537,378.081,682.287,257959.492,4868801.000
26,Tf633:0002-0526-0463,347.616,667.404,232000.310,4378840.000
27,Tf633:0002-0697-0724,199.478,897.969,179124.771,3380852.000
28,Tf633:0002-0656-0774,355.828,356.702,126924.542,2395610.000
29,Tf633:0002-0572-0859,450.613,898.080,404686.532,7638169.000
30,Tf633:0002-0559-0742,341.629,1230.635,420420.479,7935136.000
