 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,11.815,134.516,1589.305,29997.000
2,PMEGFP:0003-0570-0500,330.503,528.923,174810.329,3299420.000
3,PMEGFP:0003-0328-0128,826.998,826.139,683215.439,12895203.000
4,PMEGFP:0003-0433-0470,791.500,1063.285,841590.655,15884422.000
5,PMEGFP:0003-0434-0867,359.961,763.107,274688.602,5184551.000
6,PMEGFP:0003-0655-0788,524.258,490.101,256939.268,4849545.000
7,PMEGFP:0003-0093-0836,227.664,1574.761,358516.837,6766749.000
8,PMEGFP:0003-0142-0808,185.808,3234.811,601054.870,11344481.000
9,PMEGFP:0003-0216-0839,188.563,2313.843,436306.114,8234966.000
10,PMEGFP:0003-0203-0763,191.160,1561.795,298552.075,5634957.000
11,PMEGFP:0003-0172-0871,194.127,1492.929,289817.122,5470091.000
12,PMEGFP:0003-0262-0980,256.804,1205.180,309495.589,5841508.000
13,PMEGFP:0003-0200-0934,198.259,1235.033,244856.532,4621492.000
14,Tf633:background,11.815,123.359,1457.486,27509.000
15,Tf633:0003-0570-0500,330.503,206.507,68251.115,1288191.000
16,Tf633:0003-0328-0128,826.998,376.222,311134.751,5872446.000
17,Tf633:0003-0433-0470,791.500,535.718,424020.880,8003091.000
18,Tf633:0003-0434-0867,359.961,224.347,80756.171,1524215.000
19,Tf633:0003-0655-0788,524.258,555.242,291090.442,5494124.000
20,Tf633:0003-0093-0836,227.664,592.240,134831.862,2544855.000
21,Tf633:0003-0142-0808,185.808,2513.177,466969.368,8813713.000
22,Tf633:0003-0216-0839,188.563,417.213,78671.165,1484862.000
23,Tf633:0003-0203-0763,191.160,455.314,87037.575,1642772.000
24,Tf633:0003-0172-0871,194.127,721.080,139980.772,2642037.000
25,Tf633:0003-0262-0980,256.804,633.245,162620.040,3069337.000
26,Tf633:0003-0200-0934,198.259,849.032,168328.441,3177079.000
