 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,6.782,134.062,909.174,17160.000
2,PMEGFP:0003-0308-0132,1276.234,537.851,686423.454,12955752.000
3,PMEGFP:0003-0326-0340,649.879,1219.458,792500.107,14957873.000
4,PMEGFP:0003-0423-0354,728.398,477.450,347774.125,6563988.000
5,PMEGFP:0003-0614-0268,773.009,761.578,588706.747,11111419.000
6,PMEGFP:0003-0708-0701,883.477,976.120,862380.052,16276807.000
7,PMEGFP:0003-0412-0673,808.825,977.208,790390.306,14918052.000
8,Tf633:background,6.782,134.867,914.631,17263.000
9,Tf633:0003-0308-0132,1276.234,465.357,593904.347,11209520.000
10,Tf633:0003-0326-0340,649.879,590.704,383885.797,7245570.000
11,Tf633:0003-0423-0354,728.398,405.401,295293.727,5573458.000
12,Tf633:0003-0614-0268,773.009,761.746,588836.553,11113869.000
13,Tf633:0003-0708-0701,883.477,288.120,254547.601,4804404.000
14,Tf633:0003-0412-0673,808.825,265.011,214347.350,4045653.000
