 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,5.775,136.174,786.414,14843
2,PMEGFP:0003-0412-0469,411.883,1379.637,568249.389,10725301
3,PMEGFP:0003-0485-0339,853.171,768.354,655537.675,12372805
4,PMEGFP:0003-0337-0404,872.987,957.828,836171.059,15782131
5,PMEGFP:0003-0518-0209,682.357,6680.175,4558263.763,86033970
6,PMEGFP:0003-0371-0742,662.860,1956.443,1296846.944,24477059
7,Tf633:background,5.775,116.716,674.039,12722
8,Tf633:0003-0412-0469,411.883,1018.895,419665.748,7920891
9,Tf633:0003-0485-0339,853.171,556.796,475042.733,8966092
10,Tf633:0003-0337-0404,872.987,385.375,336427.364,6349826
11,Tf633:0003-0518-0209,682.357,705.227,481216.477,9082617
12,Tf633:0003-0371-0742,662.860,427.540,283399.290,5348959
