 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,5.828,132.709,773.433,14598.000
2,PMEGFP:0003-0111-0580,481.979,3757.457,1811013.384,34181583.000
3,PMEGFP:0003-0217-0562,379.723,579.093,219894.792,4150357.000
4,PMEGFP:0003-0334-0554,654.170,736.330,481685.422,9091468.000
5,PMEGFP:0003-0194-0321,323.456,2419.587,782629.694,14771576.000
6,PMEGFP:0003-0367-0167,625.984,553.068,346211.682,6534498.000
7,PMEGFP:0003-0473-0414,462.746,1571.931,727404.821,13729246.000
8,PMEGFP:0001-0056-0060,365.948,788.492,288546.716,5446113.000
9,PMEGFP:0001-0087-0195,437.050,858.493,375204.144,7081710.000
10,PMEGFP:0001-0694-0196,370.080,690.750,255632.993,4824890.000
11,PMEGFP:0001-0588-0158,381.471,738.927,281879.656,5320277.000
12,PMEGFP:0001-0796-0664,399.538,1468.986,586916.374,11077627.000
13,PMEGFP:0001-0733-0859,929.095,615.160,571541.699,10787441.000
14,PMEGFP:0001-0618-0444,458.931,371.387,170441.051,3216953.000
15,PMEGFP:0001-0425-0692,758.916,355.744,269979.603,5095672.000
16,Tf633:background,5.828,117.800,686.543,12958.000
17,Tf633:0003-0111-0580,481.979,685.362,330329.756,6234738.000
18,Tf633:0003-0217-0562,379.723,189.776,72062.173,1360122.000
19,Tf633:0003-0334-0554,654.170,560.545,366692.034,6921050.000
20,Tf633:0003-0194-0321,323.456,704.379,227835.702,4300236.000
21,Tf633:0003-0367-0167,625.984,644.769,403615.286,7617950.000
22,Tf633:0003-0473-0414,462.746,501.083,231874.318,4376462.000
23,Tf633:0001-0056-0060,365.948,382.646,140028.297,2642934.000
24,Tf633:0001-0087-0195,437.050,292.197,127704.598,2410333.000
25,Tf633:0001-0694-0196,370.080,608.508,225196.608,4250425.000
26,Tf633:0001-0588-0158,381.471,231.513,88315.769,1666897.000
27,Tf633:0001-0796-0664,399.538,278.543,111288.665,2100494.000
28,Tf633:0001-0733-0859,929.095,350.574,325716.707,6147670.000
29,Tf633:0001-0618-0444,458.931,332.701,152686.842,2881855.000
30,Tf633:0001-0425-0692,758.916,233.457,177174.180,3344036.000
