 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,3.709,124.886,463.170,8742.000
2,PMEGFP:0003-0170-0112,576.022,503.414,289977.658,5473121.000
3,PMEGFP:0003-0872-0064,342.477,4354.179,1491204.133,28145412.000
4,PMEGFP:0003-0823-0131,184.325,4254.681,784243.424,14802034.000
5,PMEGFP:0003-0802-0160,638.912,612.142,391104.508,7381818.000
6,PMEGFP:0003-0662-0629,318.158,1215.396,386687.493,7298450.000
7,PMEGFP:0003-0110-0596,1354.647,2775.153,3759352.976,70955100.000
8,PMEGFP:0003-0102-0446,718.014,1052.156,755462.625,14258817.000
9,PMEGFP:0003-0331-0329,448.229,1140.075,511014.374,9645031.000
10,PMEGFP:0003-0382-0392,534.378,1041.209,556398.927,10501632.000
11,PMEGFP:0003-0524-0416,662.383,821.052,543850.372,10264787.000
12,PMEGFP:0003-0843-0807,395.300,841.841,332779.438,6280974.000
13,PMEGFP:0003-0363-0816,1115.539,642.408,716630.744,13525893.000
14,Tf633:background,3.709,108.700,403.141,7609.000
15,Tf633:0003-0170-0112,576.022,520.737,299956.049,5661456.000
16,Tf633:0003-0872-0064,342.477,490.546,168000.376,3170887.000
17,Tf633:0003-0823-0131,184.325,514.146,94769.894,1788714.000
18,Tf633:0003-0802-0160,638.912,735.797,470109.142,8872974.000
19,Tf633:0003-0662-0629,318.158,247.114,78621.150,1483918.000
20,Tf633:0003-0110-0596,1354.647,1400.173,1896740.180,35799615.000
21,Tf633:0003-0102-0446,718.014,1276.626,916635.246,17300835.000
22,Tf633:0003-0331-0329,448.229,519.837,233006.176,4397825.000
23,Tf633:0003-0382-0392,534.378,714.112,381605.446,7202530.000
24,Tf633:0003-0524-0416,662.383,813.966,539156.738,10176198.000
25,Tf633:0003-0843-0807,395.300,628.842,248581.017,4691789.000
26,Tf633:0003-0363-0816,1115.539,198.127,221018.066,4171558.000
