 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,3.126,126.424,395.194,7459
2,PMEGFP:0003-0266-0801,305.230,1607.310,490599.296,9259711
3,PMEGFP:0003-0421-0604,394.346,1442.421,568812.907,10735937
4,PMEGFP:0003-0700-0641,129.488,2525.397,327009.471,6172070
5,PMEGFP:0003-0726-0492,211.929,950.889,201520.480,3803555
6,PMEGFP:0003-0338-0308,331.880,722.663,239837.534,4526762
7,PMEGFP:0003-0629-0325,430.427,571.100,245816.674,4639614
8,PMEGFP:0003-0397-0373,498.191,646.639,322149.896,6080349
9,PMEGFP:0003-0779-0738,170.761,1261.586,215430.199,4066091
10,Tf633:background,3.126,113.983,356.305,6725
11,Tf633:0003-0266-0801,305.230,398.144,121525.450,2293706
12,Tf633:0003-0421-0604,394.346,754.840,297668.121,5618273
13,Tf633:0003-0700-0641,129.488,646.128,83666.109,1579138
14,Tf633:0003-0726-0492,211.929,1009.865,214019.284,4039461
15,Tf633:0003-0338-0308,331.880,464.711,154228.305,2910949
16,Tf633:0003-0629-0325,430.427,550.801,237079.496,4474706
17,Tf633:0003-0397-0373,498.191,326.277,162548.037,3067978
18,Tf633:0003-0779-0738,170.761,694.159,118535.615,2237275
