 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,8.265,122.365,1011.376,19089.000
2,PMEGFP:0003-0548-0086,876.484,1308.219,1146632.831,21641875.000
3,PMEGFP:0003-0853-0308,1054.080,2906.368,3063543.524,57822194.000
4,PMEGFP:0003-0831-0382,859.688,752.402,646831.067,12208474.000
5,PMEGFP:0003-0426-0438,785.407,2105.093,1653355.651,31205906.000
6,PMEGFP:0003-0534-0493,749.538,1495.041,1120590.785,21150350.000
7,PMEGFP:0003-0348-0800,537.504,2314.017,1243793.067,23475705.000
8,PMEGFP:0002-0568-0804,1098.797,1326.047,1457056.031,27500891.000
9,PMEGFP:0002-0360-0940,582.539,874.549,509458.394,9615663.000
10,PMEGFP:0003-0376-0906,663.389,1282.857,851033.450,16062648.000
11,PMEGFP:0003-0428-0689,522.669,1390.138,726582.008,13713716.000
12,PMEGFP:0003-0324-0612,450.772,1694.744,763943.211,14418882.000
13,PMEGFP:0003-0235-0468,301.097,1688.991,508550.916,9598535.000
14,Tf633:background,8.265,114.372,945.307,17842.000
15,Tf633:0003-0548-0086,876.484,564.429,494712.935,9337353.000
16,Tf633:0003-0853-0308,1054.080,367.279,387141.179,7307013.000
17,Tf633:0003-0831-0382,859.688,415.699,357371.681,6745135.000
18,Tf633:0003-0426-0438,785.407,503.170,395193.404,7458993.000
19,Tf633:0003-0534-0493,749.538,1973.433,1479163.995,27918163.000
20,Tf633:0003-0348-0800,537.504,213.585,114802.547,2166816.000
21,Tf633:0002-0568-0804,1098.797,1024.653,1125885.608,21250286.000
22,Tf633:0002-0360-0940,582.539,1223.747,712879.873,13455098.000
23,Tf633:0003-0376-0906,663.389,702.584,466086.791,8797055.000
24,Tf633:0003-0428-0689,522.669,621.218,324691.026,6128311.000
25,Tf633:0003-0324-0612,450.772,480.013,216376.248,4083947.000
26,Tf633:0003-0235-0468,301.097,1216.725,366352.842,6914648.000
