 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,3.709,138.929,515.251,9725.000
2,PMEGFP:0003-0314-0374,502.853,2859.590,1437954.752,27140368.000
3,PMEGFP:0003-0454-0422,293.733,3703.944,1087970.371,20534663.000
4,PMEGFP:0003-0469-0561,412.360,1312.045,541034.742,10211644.000
5,PMEGFP:0003-0552-0408,476.468,3522.605,1678410.057,31678790.000
6,PMEGFP:0003-0598-0498,354.768,2792.145,990564.986,18696206.000
7,PMEGFP:0003-0655-0461,386.081,2317.836,894872.038,16890070.000
8,PMEGFP:0003-0625-0373,294.899,2527.624,745392.840,14068757.000
9,PMEGFP:0003-0692-0324,437.897,2749.078,1203814.016,22721129.000
10,PMEGFP:0003-0737-0150,1046.927,1381.764,1446606.470,27303663.000
11,PMEGFP:0003-0847-0378,440.599,2401.075,1057912.544,19967343.000
12,PMEGFP:0003-0695-0649,648.078,1754.829,1137265.112,21465066.000
13,PMEGFP:0003-0536-0968,460.362,1975.223,909317.406,17162716.000
14,PMEGFP:0003-0702-0986,527.649,2231.804,1177609.633,22226540.000
15,Tf633:background,3.709,113.886,422.374,7972.000
16,Tf633:0003-0314-0374,502.853,1571.029,789997.337,14910635.000
17,Tf633:0003-0454-0422,293.733,1362.271,400143.844,7552429.000
18,Tf633:0003-0469-0561,412.360,3633.304,1498229.193,28278005.000
19,Tf633:0003-0552-0408,476.468,768.674,366248.997,6912688.000
20,Tf633:0003-0598-0498,354.768,1186.635,420980.765,7945711.000
21,Tf633:0003-0655-0461,386.081,609.795,235430.321,4443579.000
22,Tf633:0003-0625-0373,294.899,1833.539,540708.002,10205477.000
23,Tf633:0003-0692-0324,437.897,606.777,265706.063,5015012.000
24,Tf633:0003-0737-0150,1046.927,306.876,321276.380,6063862.000
25,Tf633:0003-0847-0378,440.599,1133.834,499566.788,9428966.000
26,Tf633:0003-0695-0649,648.078,606.642,393151.155,7420447.000
27,Tf633:0003-0536-0968,460.362,579.796,266915.857,5037846.000
28,Tf633:0003-0702-0986,527.649,317.149,167343.344,3158486.000
