 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,4.503,115.835,521.662,9846
2,PMEGFP:0003-0201-0356,421.685,673.057,283817.743,5356857
3,PMEGFP:0003-0274-0380,373.789,1589.789,594245.605,11215961
4,PMEGFP:0003-0247-0884,233.439,893.476,208572.403,3936655
5,PMEGFP:0003-0411-0572,416.916,7178.330,2992763.836,56486278
6,PMEGFP:0003-0747-0481,834.522,1614.725,1347522.717,25433528
7,Tf633:background,4.503,100.059,450.613,8505
8,Tf633:0003-0201-0356,421.685,712.119,300289.625,5667752
9,Tf633:0003-0274-0380,373.789,499.289,186628.631,3522482
10,Tf633:0003-0247-0884,233.439,791.385,184740.454,3486844
11,Tf633:0003-0411-0572,416.916,405.818,169192.262,3193383
12,Tf633:0003-0747-0481,834.522,459.229,383236.448,7233314
