 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,6.782,124.891,846.972,15986.000
2,PMEGFP:0003-0865-0775,956.063,956.501,914474.899,17260060.000
3,PMEGFP:0003-0563-0298,641.773,6034.329,3872667.572,73093832.000
4,PMEGFP:0003-0836-0607,519.914,6027.582,3133822.636,59148662.000
5,PMEGFP:0003-0354-0539,535.226,3803.495,2035727.908,38422909.000
6,PMEGFP:0003-0375-0631,496.919,4401.896,2187388.115,41285387.000
7,PMEGFP:0003-0262-0684,645.428,4991.458,3221628.769,60805940.000
8,PMEGFP:0003-0271-0142,431.169,2240.094,965858.302,18229885.000
9,PMEGFP:0003-0171-0158,458.243,3421.723,1567979.014,29594483.000
10,PMEGFP:0003-0058-0402,776.559,3427.900,2661967.043,50242725.000
11,Tf633:background,6.782,113.906,772.480,14580.000
12,Tf633:0003-0865-0775,956.063,579.873,554395.301,10463815.000
13,Tf633:0003-0563-0298,641.773,608.927,390792.867,7375936.000
14,Tf633:0003-0836-0607,519.914,641.913,333739.580,6299096.000
15,Tf633:0003-0354-0539,535.226,764.302,409073.718,7720974.000
16,Tf633:0003-0375-0631,496.919,1305.533,648744.994,12244598.000
17,Tf633:0003-0262-0684,645.428,734.792,474255.842,8951240.000
18,Tf633:0003-0271-0142,431.169,1406.483,606431.444,11445960.000
19,Tf633:0003-0171-0158,458.243,1267.139,580657.117,10959488.000
20,Tf633:0003-0058-0402,776.559,807.703,627229.053,11838500.000
