 ,Label,Area,Mean,IntDen,RawIntDen
1,PMEGFP:background,5.192,124.204,644.899,12172.000
2,PMEGFP:0003-0481-0064,436.520,581.861,253993.937,4793954.000
3,PMEGFP:0003-0648-0105,470.534,601.763,283150.062,5344255.000
4,PMEGFP:0003-0601-0133,506.244,595.280,301357.321,5687904.000
5,PMEGFP:0003-0669-0221,610.460,873.272,533097.965,10061843.000
6,PMEGFP:0003-0535-0416,193.809,984.049,190717.316,3599653.000
7,PMEGFP:0003-0759-0412,466.826,735.549,343373.270,6480925.000
8,PMEGFP:0003-0523-0522,358.106,980.642,351173.936,6628157.000
9,PMEGFP:0003-0256-0353,289.812,1121.462,325013.422,6134396.000
10,PMEGFP:0003-0935-0332,849.569,374.820,318435.160,6010236.000
11,PMEGFP:0003-0922-0195,1157.395,432.384,500438.556,9445420.000
12,PMEGFP:0003-0579-0665,359.166,530.853,190664.228,3598651.000
13,PMEGFP:0003-0627-0614,286.580,480.218,137621.106,2597500.000
14,Tf633:background,5.192,124.429,646.064,12194.000
15,Tf633:0003-0481-0064,436.520,829.879,362258.541,6837371.000
16,Tf633:0003-0648-0105,470.534,332.337,156376.201,2951489.000
17,Tf633:0003-0601-0133,506.244,450.645,228136.375,4305911.000
18,Tf633:0003-0669-0221,610.460,280.797,171415.128,3235338.000
19,Tf633:0003-0535-0416,193.809,753.945,146121.084,2757931.000
20,Tf633:0003-0759-0412,466.826,1492.117,696558.566,13147045.000
21,Tf633:0003-0523-0522,358.106,383.109,137193.805,2589435.000
22,Tf633:0003-0256-0353,289.812,1325.026,384008.769,7247891.000
23,Tf633:0003-0935-0332,849.569,704.051,598140.005,11289465.000
24,Tf633:0003-0922-0195,1157.395,553.919,641103.009,12100361.000
25,Tf633:0003-0579-0665,359.166,474.625,170469.079,3217482.000
26,Tf633:0003-0627-0614,286.580,1398.675,400832.929,7565435.000
